Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Annual Income_nan,Years in current job_nan,Bankruptcies_nan,Credit Score_nan,Term_Long Term,Term_Short Term,Credit Default
Home Mortgage,-0.17409588178468707,3 years,-0.11095342154390785,0.5844983299302937,-1.3232263081971882,-0.46791878276943544,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3677488243738599,-0.09488820873894666,0.37687048050645483,-0.2265565436254781,0,0,0,0,0,1,0
Home Mortgage,-0.8146477362252325,10+ years,-0.11095342154390785,-1.2490195281557193,-0.45693069708656664,0.5411005606009507,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36865159360607463,0.8761824700573375,-0.8239543216966849,4.377661302770457,0,0,0,0,0,1,1
Home Mortgage,3.2668733183232073,7 years,-0.11095342154390785,0.1770499170222909,-0.1871009165767008,0.31383314366139203,-0.3409788778582933,-0.3370990397177327,buy house,Long Term,-0.3478148527623771,0.2795523410905347,2.7101818254479233,3.911675508648815,0,0,0,0,1,0,1
Own Home,-0.40875006908465633,< 1 year,-0.11095342154390785,-0.8415711152477163,-1.436838847359237,-0.8401244764969079,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36282356353215117,-0.24821515802257046,-1.1105557583233403,-0.2265565436254781,1,0,0,1,0,1,0
Rent,-0.96781620132275,10+ years,-0.11095342154390785,-0.026674289431710546,1.0058307446248107,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3635375092761011,-0.09943122945846143,-0.46926617748054905,-0.2272520448107343,0,1,0,0,0,1,1
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,0.1770499170222909,0.054325729142652664,-0.1428011582725941,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.360984257363616,0.02747446774587906,0.28907887601607796,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,0.40121800960771364,10+ years,-0.11095342154390785,0.9919467428382966,-0.13029464699567664,1.1504711635266494,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3528903454305155,0.9265741340909028,0.3785474930086588,-0.26689561237033677,0,0,0,0,1,0,1
Home Mortgage,1.784475182958969,7 years,-0.11095342154390785,0.9919467428382966,1.9431341927117132,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35264570185995353,2.486384432183254,2.029063197677788,-0.22168803532868483,0,0,0,0,0,1,1
Rent,-0.8199813471330293,5 years,-0.11095342154390785,-0.4341227023397134,-0.7551636123869445,-0.4814153631221641,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36495368543808676,-0.4199532965379121,-0.5363466775687071,-0.2265565436254781,0,0,0,0,0,1,0
Rent,-0.9690014481911493,3 years,-0.11095342154390785,0.7882225363842952,-0.7977683145727129,-0.18299097532294165,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3653299541409793,-0.28318446224515137,-0.8283984048275254,4.335931231655087,0,0,0,0,0,1,1
Rent,-0.40875006908465633,< 1 year,-0.11095342154390785,-1.2490195281557193,-0.5847448036438715,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36922977939678314,-0.6830898387392813,-1.3117972585878144,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,0.007320967009680421,4 years,-0.11095342154390785,-0.6378469087937149,-0.5989463710391275,0.2116340379904523,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.361073845150019,0.3945624972003562,-0.6985137865318293,-0.25507209222098165,0,0,0,0,0,1,0
Rent,0.16325500813346303,4 years,-0.11095342154390785,-0.026674289431710546,0.09693043132842104,-1.0886115169910344,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3616947574234735,-0.39000522574216334,1.0942125783241952,-0.2696776171113615,0,0,0,0,1,0,1
Home Mortgage,4.487801055989942,5 years,-0.11095342154390785,1.8068435686543023,0.19634140309521358,1.1449225693816387,-0.3409788778582933,-0.3370990397177327,business loan,Short Term,-0.3478651597501265,1.20901851435021,4.356337297611322,-0.26828661474084914,0,0,0,0,0,1,0
Rent,-0.2952626814354236,10+ years,-0.11095342154390785,-0.23039849588571198,0.13953513351418942,-0.4733923959124865,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.36368222800798283,-0.5094388493946703,-0.612650746418987,-0.29193365503955937,0,0,0,0,1,0,0
Home Mortgage,-0.40875006908465633,8 years,-0.11095342154390785,0.1770499170222909,-1.1670090668493713,-0.8171053088953096,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3662761389927585,-0.43854381553487387,1.5720772908272114,-0.2265565436254781,1,0,0,1,0,1,0
Rent,0.2964471249698341,2 years,-0.11095342154390785,-0.4341227023397134,1.7017075469923595,0.8049587064967959,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.4387829218885326,-0.4579463430906724,-0.2189060305876601,0,0,0,0,0,1,0
Rent,-0.40875006908465633,7 years,-0.11095342154390785,-1.0452953217017178,-1.1670090668493713,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36972182308518103,-0.7826178584497038,-0.8281468529521947,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.46393812639449866,3 years,-0.11095342154390785,-0.6378469087937149,-0.10189151220516404,0.35672227678228535,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,2.76051988315993,-0.5482936318642047,-0.5121976975369702,-0.22029703295817246,0,0,0,0,0,1,0
Rent,-0.793041673520037,< 1 year,-0.11095342154390785,-0.23039849588571198,-0.6557526406201519,-0.06804509931886926,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36336660334511695,0.3637177775783874,-0.3633628379663695,-0.22864304718124667,0,0,0,0,0,1,0
Rent,-0.40875006908465633,3 years,-0.11095342154390785,-0.4341227023397134,-0.34331815792451775,-1.0560697621405664,1.6647792271904904,2.545731972691612,other,Short Term,-0.36661381603381593,-0.44392370849219404,-1.085903674540942,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,1.4212957883669508,8 years,-0.11095342154390785,2.4180161880163067,-0.6273495058296397,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.34777350455326805,3.753946989516292,2.218984863552386,-0.26202710407354346,0,0,0,0,1,0,0
Rent,1.6435048835487274,1 year,-0.11095342154390785,2.2142919815623054,0.3525586444430308,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3528889671568785,1.2166699176672873,3.094553090953069,-0.23838006377483326,0,0,0,0,0,1,0
Home Mortgage,-0.4041819301127007,10+ years,-0.11095342154390785,-0.8415711152477163,-0.840373016758481,0.8504721746862753,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.361985573160874,0.6116112897340162,0.02125997941410686,-0.24533507562739507,0,0,0,0,0,1,1
Rent,-0.40875006908465633,< 1 year,-0.11095342154390785,-1.656467941063722,-1.152807499454115,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,buy a car,Short Term,-0.36891691128119114,-0.8933241001936691,-1.2324745672335675,-0.2265565436254781,1,0,0,1,0,1,1
Home Mortgage,0.1523408598869528,10+ years,-0.11095342154390785,0.5844983299302937,-0.669954208015408,-0.3345275802833006,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3610779799709299,-0.2138436196841363,-0.027876486900468928,-0.27176412066713007,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,< 1 year,-0.11095342154390785,-0.8415711152477163,-0.28651188834349334,-0.44257520410708945,-0.3409788778582933,-0.3370990397177327,home improvements,Long Term,-0.3651383741054406,-0.29256938662625426,-1.1051893183162875,-0.2265565436254781,1,0,0,1,1,0,1
Home Mortgage,0.8527229885385711,10+ years,-0.11095342154390785,-0.8415711152477163,0.6507915597434084,-0.6150315086141778,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.34777350455326805,0.0070906510964772185,1.4603882581804282,-0.24324857207162653,0,0,0,0,1,0,1
Rent,-1.3739854875373343,10+ years,-0.11095342154390785,2.2142919815623054,-0.38592286011028615,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,buy a car,Short Term,-0.36986378526978886,-0.7852480283399492,-1.1538226808802021,-0.24603057681265125,0,1,0,0,0,1,1
Home Mortgage,0.8721067133655179,10+ years,-0.11095342154390785,-0.026674289431710546,1.9715373275022257,-0.0935386399851345,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3677894834461505,0.3442903863436203,0.4587925412391179,-0.2230790376991972,0,0,0,0,0,1,0
Rent,-1.0631544962996184,1 year,-0.11095342154390785,-0.026674289431710546,-1.0675980950825785,-1.0141553820451479,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.368878319619356,-0.49664665947393133,-0.5361789763184868,-0.23281605429278376,0,0,0,0,0,1,0
Home Mortgage,-0.6581704569534336,10+ years,-0.11095342154390785,-0.026674289431710546,0.18213983569995779,-0.1637958388212831,-0.3409788778582933,-0.3370990397177327,home improvements,Long Term,-0.36345963681561233,-0.20678998225120543,0.30073411290639546,-0.2404665673306018,0,0,0,0,1,0,1
Home Mortgage,-0.6652078602345544,4 years,7.253211725175639,-0.8415711152477163,-0.38592286011028615,-0.7611694814334453,5.676295437288058,2.545731972691612,home improvements,Short Term,-0.36372357621709195,-0.5324528359343176,0.07752374886304944,-0.23351155547803995,0,0,0,0,0,1,0
Home Mortgage,0.7046412079179338,5 years,-0.11095342154390785,-0.4341227023397134,-0.28651188834349334,-1.0622931853032134,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36640018362008575,-0.37171358968727486,0.9781633131716818,-0.2230790376991972,0,0,0,0,0,1,0
Rent,-0.42072600098410756,10+ years,-0.11095342154390785,-0.23039849588571198,-0.28651188834349334,0.8461232765726183,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.36147147709428457,0.09639687418799145,-0.1399847726728031,-0.3121031894119887,0,0,0,0,1,0,0
Home Mortgage,0.6421688208960542,10+ years,-0.11095342154390785,-1.0452953217017178,0.16793826830470152,-0.7632689494883141,1.6647792271904904,2.545731972691612,debt consolidation,Short Term,-0.3620386366958973,-0.15627876504081084,0.36529909424124757,-0.22864304718124667,0,0,0,0,0,1,0
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,-0.23039849588571198,0.3951633466287992,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3516760863563458,1.0800206365513558,-0.1367984489186156,-0.2265565436254781,1,0,0,1,1,0,0
Home Mortgage,1.2245448082126673,10+ years,-0.11095342154390785,1.8068435686543023,0.09693043132842104,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,buy a car,Short Term,-0.3684152196773344,6.500023684697732,-0.09990417387012866,-0.21960153177291628,0,0,0,0,0,1,0
Rent,-0.6502688111641048,< 1 year,-0.11095342154390785,-1.656467941063722,-0.45693069708656664,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.37056670482464305,-0.8725816240137794,-0.9223949555760569,-0.23490255784855232,0,0,0,0,0,1,0
Rent,0.5487565520803346,10+ years,-0.11095342154390785,0.7882225363842952,-0.11609307960042034,-0.4074091141880353,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3521164447833574,-0.4892343625105125,0.7891640041732965,-0.30653917992993923,0,0,0,0,1,0,1
Rent,-1.3566265594439029,< 1 year,-0.11095342154390785,-1.656467941063722,-0.7693651797822005,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.370457132070504,-0.884178282166225,-1.2941047766895628,4.169010947193603,0,0,1,0,0,1,1
Rent,-0.722717025995012,1 year,-0.11095342154390785,-0.23039849588571198,0.12533356611893312,-0.8000846214504795,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3662878543186728,-0.3840275669006965,-0.98737919003646,-0.24672607799790744,0,0,0,0,1,0,0
Rent,0.42270060909745094,4 years,-0.11095342154390785,-0.026674289431710546,2.1135530014547865,-0.44025079304634174,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36641327721963696,-0.3461889864342116,-0.7193087415591582,-0.22516554125496577,0,0,0,0,0,1,0
Rent,-0.9208261015193362,10+ years,-0.11095342154390785,-0.4341227023397134,-1.1102027972683468,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3650529211399485,-0.6018534550837473,-0.7314670822001369,-0.256463094591494,0,0,0,0,1,0,1
Home Mortgage,0.29353339308501913,10+ years,-0.11095342154390785,-0.8415711152477163,0.09693043132842104,0.7239042433784644,-0.3409788778582933,-0.3370990397177327,home improvements,Short Term,-0.3522149913484007,-0.31474650092809614,-1.1875306321745016,-0.22168803532868483,0,0,0,0,0,1,0
Rent,-0.5559676071970858,7 years,-0.11095342154390785,0.7882225363842952,-0.9113808537347615,-1.048946566954404,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36657177868788837,-0.5808120959617841,-0.41090614240385154,-0.24116206851585797,0,0,0,0,0,1,0
Rent,-1.1329852909628104,1 year,-0.11095342154390785,0.1770499170222909,1.5170871708540303,1.211055813110009,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36596740569807745,-0.2417592864737863,-0.752262037227466,4.315066196097401,0,0,0,0,0,1,1
Home Mortgage,-0.40875006908465633,10+ years,-0.11095342154390785,0.9919467428382966,1.0768385816010912,1.6448209094463162,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3636353667043259,-0.024830047116955575,0.27977145662884606,-0.2265565436254781,1,0,0,1,0,1,0
Home Mortgage,-0.41573808707959387,< 1 year,-0.11095342154390785,-0.8415711152477163,0.3809617792335429,-0.6595702237781823,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.362740867113933,-0.36758900508666276,-1.1793132709137022,-0.22447004006970958,0,0,0,0,0,1,1
Rent,-0.7558792456671006,5 years,-0.11095342154390785,-1.656467941063722,-1.2096137690351394,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Long Term,-0.36778879430933203,-0.7739502531295769,-0.7459732403442011,-0.2696776171113615,0,0,0,0,1,0,0
Rent,-0.40875006908465633,6 years,-0.11095342154390785,0.9919467428382966,1.4176761990872377,0.4832152270881367,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3575468429130153,0.006612438389159874,-0.19876406087505163,-0.2265565436254781,1,0,0,1,1,0,1
Rent,-0.40875006908465633,10+ years,-0.11095342154390785,-1.2490195281557193,-0.14449621439093244,-0.11483324454166192,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.35959840322164366,0.4465681291211175,-0.6127345970440972,-0.2265565436254781,1,1,0,1,0,1,1
Rent,-1.0869088189537879,2 years,-0.11095342154390785,-1.2490195281557193,-0.11609307960042034,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36610178737768195,-0.8109519613582565,-0.6347873114480791,-0.24116206851585797,0,0,0,0,0,1,1
Rent,-0.40875006908465633,7 years,-0.11095342154390785,-0.6378469087937149,-0.35751972531977383,1.326676518131718,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3692215097549613,-0.4661605993824506,-0.10837308700625861,-0.2265565436254781,1,0,0,1,0,1,1
Rent,-0.8501310643479364,3 years,-0.11095342154390785,0.3807741234762923,3.349089364842066,-0.6400001822667258,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3644616417496888,-0.12382007753164605,-0.021671540642314305,-0.3030616740036583,0,0,0,0,1,0,1
Rent,-0.2560013789196969,4 years,-0.11095342154390785,-0.23039849588571198,-1.2664200386161637,-0.5505478469289187,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.3587783304076471,-0.32478896778176036,0.13538068018908578,4.217696030161536,0,0,0,0,1,0,1
Home Mortgage,-0.1783924016826345,10+ years,-0.11095342154390785,-1.0452953217017178,0.46617118360507964,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,debt consolidation,Long Term,-0.364988142279011,-0.6756177651874478,-1.011612020693307,-0.23838006377483326,0,0,0,0,1,0,1
Home Mortgage,0.1200181900799803,10+ years,-0.11095342154390785,-0.6378469087937149,0.09693043132842104,1.1686915470028332,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3593530705142632,0.8940556699933233,0.5512797807356659,-0.22099253414342865,0,0,0,0,0,1,0
Own Home,-0.492581592380815,10+ years,-0.11095342154390785,-1.4527437346097205,-0.5705432362486152,-1.1629176899330016,-0.3409788778582933,-0.3370990397177327,other,Short Term,-0.3650818648863249,-0.45265109040073553,-0.8464262892262179,-0.23351155547803995,0,0,0,0,0,1,1
Rent,-0.8009927045955489,< 1 year,-0.11095342154390785,-0.23039849588571198,-0.982388690711042,-0.9876121073514482,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.36756137915923215,-0.5048360520867409,-0.3833192867425965,-0.22099253414342865,0,0,0,0,0,1,0
Rent,-0.791831734008546,1 year,-0.11095342154390785,-1.2490195281557193,-1.465241982149749,-0.6512473325606664,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3640888187308887,-0.11162565349505374,-0.8944726974143611,-0.23420705666329614,0,0,0,0,0,1,1
Rent,-0.7737073339792734,2 years,-0.11095342154390785,0.5844983299302937,-1.2522184712209077,-0.9821384942083972,-0.3409788778582933,-0.3370990397177327,debt consolidation,Short Term,-0.3646594240165939,-0.44296728307755934,0.04750522507359871,-0.22864304718124667,0,0,0,0,0,1,1
Rent,-0.04720038893668727,7 years,-0.11095342154390785,0.7882225363842952,4.002361465023847,-0.8104319997209048,1.6647792271904904,2.545731972691612,debt consolidation,Long Term,-0.3536835419085912,-0.5063902433855222,-0.15818035832171598,-0.2961066621510965,0,0,0,0,1,0,1
Home Mortgage,-0.40875006908465633,3 years,-0.11095342154390785,-0.4341227023397134,1.2330558229489084,-1.088686497992994,9.687811647385626,-0.3370990397177327,debt consolidation,Short Term,-0.3482876006198575,-0.6565490334831686,-0.048839143178018324,-0.2265565436254781,1,0,0,1,0,1,1
